key,country,site,cluster,plot,siteid,longitude,latitude,year,plotcultmgd,postoposeq,vegstructure,severeero,rdr50,trees,shrubs,cropland,forest,grassland,wooded_grassland,grasslandall,bushland,shrubland,wetland,dom_landuse,shheight,shlength,shwidth,scientificName,shrubspecies_common,key_1,subplot
uuid:537f6d68-6b64-44d8-b6f8-4cf51d12214a,sri_lanka,matale,6,12,matale_6_12,80.6263,7.54599,2021,1,midslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,1.7,0.6,0.6,Macaranga peltata,kenda,uuid:537f6d68-6b64-44d8-b6f8-4cf51d12214a/supl1_shrb_data[1],1
uuid:537f6d68-6b64-44d8-b6f8-4cf51d12214a,sri_lanka,matale,6,12,matale_6_12,80.6263,7.54599,2021,1,midslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,2.2,1.1,0.6,Gliricedia sepium,weta mara,uuid:537f6d68-6b64-44d8-b6f8-4cf51d12214a/supl1_shrb_data[2],1
uuid:537f6d68-6b64-44d8-b6f8-4cf51d12214a,sri_lanka,matale,6,12,matale_6_12,80.6263,7.54599,2021,1,midslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,2.6,1.8,0.9,Gliricedia sepium,weta mara,uuid:537f6d68-6b64-44d8-b6f8-4cf51d12214a/supl1_shrb_data[3],1
uuid:537f6d68-6b64-44d8-b6f8-4cf51d12214a,sri_lanka,matale,6,12,matale_6_12,80.6263,7.54599,2021,1,midslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,2.2,0.7,0.6,Artocarpus heterophyllus,kos,uuid:537f6d68-6b64-44d8-b6f8-4cf51d12214a/supl1_shrb_data[4],1
uuid:671715a1-4fb6-4939-b997-24128ddf3b70,sri_lanka,matale,5,15,matale_5_15,80.6222,7.51648,2021,1,footslope,woodland,0,0,1,1,0,0,0,0,0,0,0,0,perennial_crop,2.0,1.8,1.6,Codiaeum variegatum,krotan,uuid:671715a1-4fb6-4939-b997-24128ddf3b70/supl1_shrb_data[1],1
uuid:08475c38-2b3b-4a23-900b-f86e2fd195d3,sri_lanka,matale,11,12,matale_11_12,80.6487,7.56299,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,woodlot,2.0,1.2,1.2,Coffea arabica,kopi,uuid:08475c38-2b3b-4a23-900b-f86e2fd195d3/supl1_shrb_data[1],1
uuid:08475c38-2b3b-4a23-900b-f86e2fd195d3,sri_lanka,matale,11,12,matale_11_12,80.6487,7.56299,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,woodlot,1.8,0.7,0.6,Gliricedia sepium,weta mara,uuid:08475c38-2b3b-4a23-900b-f86e2fd195d3/supl1_shrb_data[2],1
uuid:cbbf69ff-313e-4241-8cb3-9804a3ebea9e,sri_lanka,matale,12,11,matale_12_11,80.6457,7.5866,2021,0,footslope,bushland,0,1,1,1,0,0,0,0,0,1,0,0,other,2.5,1.3,1.2,Solanum sp.,batu,uuid:cbbf69ff-313e-4241-8cb3-9804a3ebea9e/supl1_shrb_data[1],1
uuid:cbbf69ff-313e-4241-8cb3-9804a3ebea9e,sri_lanka,matale,12,11,matale_12_11,80.6457,7.5866,2021,0,footslope,bushland,0,1,1,1,0,0,0,0,0,1,0,0,other,2.0,0.6,0.6,Mallotus philippensis,molabe,uuid:cbbf69ff-313e-4241-8cb3-9804a3ebea9e/supl1_shrb_data[2],1
uuid:cbbf69ff-313e-4241-8cb3-9804a3ebea9e,sri_lanka,matale,12,11,matale_12_11,80.6457,7.5866,2021,0,footslope,bushland,0,1,1,1,0,0,0,0,0,1,0,0,other,2.7,1.8,1.5,Solanum sp.,batu,uuid:cbbf69ff-313e-4241-8cb3-9804a3ebea9e/supl1_shrb_data[3],1
uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c,sri_lanka,matale,9,3,matale_9_3,80.6516,7.51875,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,2.3,1.2,1.0,Coffea arabica,kopi,uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c/supl1_shrb_data[1],1
uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c,sri_lanka,matale,9,3,matale_9_3,80.6516,7.51875,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,2.5,1.3,1.2,Coffea arabica,kopi,uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c/supl1_shrb_data[2],1
uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c,sri_lanka,matale,9,3,matale_9_3,80.6516,7.51875,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,2.6,1.4,1.3,Coffea arabica,kopi,uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c/supl1_shrb_data[3],1
uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c,sri_lanka,matale,9,3,matale_9_3,80.6516,7.51875,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,1.7,1.0,0.8,Coffea arabica,kopi,uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c/supl1_shrb_data[4],1
uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c,sri_lanka,matale,9,3,matale_9_3,80.6516,7.51875,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,1.6,1.0,1.0,Coffea arabica,kopi,uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c/supl1_shrb_data[5],1
uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c,sri_lanka,matale,9,3,matale_9_3,80.6516,7.51875,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,2.4,1.5,1.3,Coffea arabica,kopi,uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c/supl1_shrb_data[6],1
uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c,sri_lanka,matale,9,3,matale_9_3,80.6516,7.51875,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,2.8,1.2,1.1,Coffea arabica,kopi,uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c/supl1_shrb_data[7],1
uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c,sri_lanka,matale,9,3,matale_9_3,80.6516,7.51875,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,2.0,1.0,1.0,Coffea arabica,kopi,uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c/supl1_shrb_data[8],1
uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c,sri_lanka,matale,9,3,matale_9_3,80.6516,7.51875,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,2.3,1.5,1.0,Coffea arabica,kopi,uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c/supl1_shrb_data[9],1
uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c,sri_lanka,matale,9,3,matale_9_3,80.6516,7.51875,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,2.0,1.2,1.0,Coffea arabica,kopi,uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c/supl1_shrb_data[10],1
uuid:b1f3c4e9-9250-472f-a3c8-bc0d8c238dde,sri_lanka,matale,13,15,matale_13_15,80.6713,7.51859,2021,1,midslope,cropland,0,1,1,1,1,0,0,0,0,0,0,0,annual_crop,2.5,1.8,1.0,Gliricidia sepium,weta mara,uuid:b1f3c4e9-9250-472f-a3c8-bc0d8c238dde/supl1_shrb_data[1],1
uuid:2f56a820-ae76-46e0-a797-6a996b6a3fe7,sri_lanka,matale,1,5,matale_1_5,80.6005,7.52233,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,woodlot,2.6,0.8,0.8,Cinnamomum verum,kurundu,uuid:2f56a820-ae76-46e0-a797-6a996b6a3fe7/supl1_shrb_data[1],1
uuid:2f56a820-ae76-46e0-a797-6a996b6a3fe7,sri_lanka,matale,1,5,matale_1_5,80.6005,7.52233,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,woodlot,2.4,0.8,0.8,Hevea brasiliensis,rubber,uuid:2f56a820-ae76-46e0-a797-6a996b6a3fe7/supl1_shrb_data[2],1
uuid:2f56a820-ae76-46e0-a797-6a996b6a3fe7,sri_lanka,matale,1,5,matale_1_5,80.6005,7.52233,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,woodlot,2.2,0.8,0.6,Hevea brasiliensis,rubber,uuid:2f56a820-ae76-46e0-a797-6a996b6a3fe7/supl1_shrb_data[3],1
uuid:2f56a820-ae76-46e0-a797-6a996b6a3fe7,sri_lanka,matale,1,5,matale_1_5,80.6005,7.52233,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,woodlot,2.0,0.5,0.4,Allophylus cobbe,kobbe,uuid:2f56a820-ae76-46e0-a797-6a996b6a3fe7/supl1_shrb_data[4],1
uuid:91064387-c26b-4b22-b288-9b7634623387,sri_lanka,matale,8,10,matale_8_10,80.623,7.58584,2021,0,footslope,thicket,0,0,1,1,0,0,0,0,0,0,0,0,fallow,2.1,0.6,0.6,Macaranga peltata,kenda,uuid:91064387-c26b-4b22-b288-9b7634623387/supl1_shrb_data[1],1
uuid:91064387-c26b-4b22-b288-9b7634623387,sri_lanka,matale,8,10,matale_8_10,80.623,7.58584,2021,0,footslope,thicket,0,0,1,1,0,0,0,0,0,0,0,0,fallow,2.5,0.7,0.7,Litsea glutinosa,bomi,uuid:91064387-c26b-4b22-b288-9b7634623387/supl1_shrb_data[2],1
uuid:91064387-c26b-4b22-b288-9b7634623387,sri_lanka,matale,8,10,matale_8_10,80.623,7.58584,2021,0,footslope,thicket,0,0,1,1,0,0,0,0,0,0,0,0,fallow,1.6,1.5,1.4,Tithonia diversifolia,naththasuriya,uuid:91064387-c26b-4b22-b288-9b7634623387/supl1_shrb_data[3],1
uuid:3b53b348-d197-4aa3-a906-cf8309a22402,sri_lanka,matale,2,11,matale_2_11,80.6035,7.54777,2021,1,midslope,shrubland,0,0,1,1,0,0,0,0,0,0,1,0,perennial_agroforestry,2.7,2.2,1.2,Gliricidia sepium,weta mara,uuid:3b53b348-d197-4aa3-a906-cf8309a22402/supl1_shrb_data[1],1
uuid:3b53b348-d197-4aa3-a906-cf8309a22402,sri_lanka,matale,2,11,matale_2_11,80.6035,7.54777,2021,1,midslope,shrubland,0,0,1,1,0,0,0,0,0,0,1,0,perennial_agroforestry,2.0,1.2,0.8,Gliricidia sepium,weta mara,uuid:3b53b348-d197-4aa3-a906-cf8309a22402/supl1_shrb_data[2],1
uuid:552d55a8-26b4-41c1-a1d3-fef379733fbb,sri_lanka,matale,3,11,matale_3_11,80.6078,7.57111,2021,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_crop,2.8,3.4,3.2,Areca catechu,puwak,uuid:552d55a8-26b4-41c1-a1d3-fef379733fbb/supl1_shrb_data[1],1
uuid:552d55a8-26b4-41c1-a1d3-fef379733fbb,sri_lanka,matale,3,11,matale_3_11,80.6078,7.57111,2021,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_crop,2.6,1.2,1.2,Hevea brasilensis,rubber,uuid:552d55a8-26b4-41c1-a1d3-fef379733fbb/supl1_shrb_data[2],1
uuid:c8c905df-c11c-422b-853c-ce85699c7503,sri_lanka,matale,5,1,matale_5_1,80.6294,7.51818,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_agroforestry,2.7,0.8,0.6,Macaranga peltata,kenda,uuid:c8c905df-c11c-422b-853c-ce85699c7503/supl1_shrb_data[1],1
uuid:c8c905df-c11c-422b-853c-ce85699c7503,sri_lanka,matale,5,1,matale_5_1,80.6294,7.51818,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_agroforestry,2.2,1.2,1.2,Carica papaya,papol,uuid:c8c905df-c11c-422b-853c-ce85699c7503/supl1_shrb_data[2],1
uuid:c8c905df-c11c-422b-853c-ce85699c7503,sri_lanka,matale,5,1,matale_5_1,80.6294,7.51818,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_agroforestry,1.8,1.3,0.9,Artocarpus heterophyllus,kos,uuid:c8c905df-c11c-422b-853c-ce85699c7503/supl1_shrb_data[3],1
uuid:c8c905df-c11c-422b-853c-ce85699c7503,sri_lanka,matale,5,1,matale_5_1,80.6294,7.51818,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_agroforestry,2.3,0.8,0.8,Manihot esculenta,manyokka,uuid:c8c905df-c11c-422b-853c-ce85699c7503/supl1_shrb_data[4],1
uuid:c8c905df-c11c-422b-853c-ce85699c7503,sri_lanka,matale,5,1,matale_5_1,80.6294,7.51818,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_agroforestry,2.3,0.8,0.8,Manihot esculenta,manyokka,uuid:c8c905df-c11c-422b-853c-ce85699c7503/supl1_shrb_data[5],1
uuid:c8c905df-c11c-422b-853c-ce85699c7503,sri_lanka,matale,5,1,matale_5_1,80.6294,7.51818,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_agroforestry,2.7,0.6,0.6,Macaranga peltata,kenda,uuid:c8c905df-c11c-422b-853c-ce85699c7503/supl1_shrb_data[6],1
uuid:8ae14243-bb1f-4106-aea2-951c62c2de74,sri_lanka,matale,11,3,matale_11_3,80.6495,7.56024,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,1.8,0.4,0.4,Gliricidia sepium,weta mara,uuid:8ae14243-bb1f-4106-aea2-951c62c2de74/supl1_shrb_data[1],1
uuid:8ae14243-bb1f-4106-aea2-951c62c2de74,sri_lanka,matale,11,3,matale_11_3,80.6495,7.56024,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,1.9,1.0,0.5,Gliricidia sepium,weta mara,uuid:8ae14243-bb1f-4106-aea2-951c62c2de74/supl1_shrb_data[2],1
uuid:85c571c6-1699-4514-bffd-5fc8bf68d45d,sri_lanka,matale,4,9,matale_4_9,80.6049,7.58513,2021,1,bottomland,other,0,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.1,1.1,1.34,Coffea arabica,"kopi, coffee",uuid:85c571c6-1699-4514-bffd-5fc8bf68d45d/supl1_shrb_data[1],1
uuid:545244d4-256a-4889-9c0d-0acbae69dce0,sri_lanka,matale,4,12,matale_4_12,80.6064,7.58233,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.8,4.0,3.4,Caryota urens,kithul,uuid:545244d4-256a-4889-9c0d-0acbae69dce0/supl1_shrb_data[1],1
uuid:545244d4-256a-4889-9c0d-0acbae69dce0,sri_lanka,matale,4,12,matale_4_12,80.6064,7.58233,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.0,1.8,1.4,Celtis philippensis,meditella,uuid:545244d4-256a-4889-9c0d-0acbae69dce0/supl1_shrb_data[2],1
uuid:545244d4-256a-4889-9c0d-0acbae69dce0,sri_lanka,matale,4,12,matale_4_12,80.6064,7.58233,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.2,2.8,1.4,Mallotus philippensis,malabe,uuid:545244d4-256a-4889-9c0d-0acbae69dce0/supl1_shrb_data[3],1
uuid:545244d4-256a-4889-9c0d-0acbae69dce0,sri_lanka,matale,4,12,matale_4_12,80.6064,7.58233,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.5,2.4,2.0,Mallotus philippensis,molabe,uuid:545244d4-256a-4889-9c0d-0acbae69dce0/supl1_shrb_data[4],1
uuid:f6d791dd-c2f6-433b-8d59-f36108e30152,sri_lanka,matale,14,8,matale_14_8,80.6696,7.54034,2021,0,upland,thicket,0,1,1,1,0,0,0,0,0,0,0,0,other,2.8,1.4,1.0,Clerodendrum infortunatum,gas pinna,uuid:f6d791dd-c2f6-433b-8d59-f36108e30152/supl1_shrb_data[1],1
uuid:f6d791dd-c2f6-433b-8d59-f36108e30152,sri_lanka,matale,14,8,matale_14_8,80.6696,7.54034,2021,0,upland,thicket,0,1,1,1,0,0,0,0,0,0,0,0,other,1.7,1.0,0.9,Clerodendrum infortunatum,gas pinna,uuid:f6d791dd-c2f6-433b-8d59-f36108e30152/supl1_shrb_data[2],1
uuid:5faa71ce-164c-4182-9c64-e3d3cdb31c6e,sri_lanka,matale,12,8,matale_12_8,80.6462,7.59361,2021,0,midslope,grassland,0,1,0,0,0,0,1,0,1,0,0,0,fallow,2.3,1.4,1.2,Grewia damine,daminiya,uuid:5faa71ce-164c-4182-9c64-e3d3cdb31c6e/supl1_shrb_data[1],1
uuid:650b4121-4254-4a89-93bc-752606db55c1,sri_lanka,matale,12,7,matale_12_7,80.646,7.59004,2021,1,midslope,thicket,0,1,0,1,0,0,0,0,0,0,0,0,fallow,2.2,1.0,1.0,Litsea glutinosa,bomee,uuid:650b4121-4254-4a89-93bc-752606db55c1/supl1_shrb_data[1],1
uuid:650b4121-4254-4a89-93bc-752606db55c1,sri_lanka,matale,12,7,matale_12_7,80.646,7.59004,2021,1,midslope,thicket,0,1,0,1,0,0,0,0,0,0,0,0,fallow,1.7,1.5,1.3,Lantana camara,gandapana,uuid:650b4121-4254-4a89-93bc-752606db55c1/supl1_shrb_data[2],1
uuid:650b4121-4254-4a89-93bc-752606db55c1,sri_lanka,matale,12,7,matale_12_7,80.646,7.59004,2021,1,midslope,thicket,0,1,0,1,0,0,0,0,0,0,0,0,fallow,1.9,1.6,1.2,Lantana camara,gandapana,uuid:650b4121-4254-4a89-93bc-752606db55c1/supl1_shrb_data[3],1
uuid:b4aba014-eca7-4c30-a169-d15d36268b41,sri_lanka,matale,3,4,matale_3_4,80.6032,7.56911,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,perennial_crop,2.2,1.8,1.2,Lantana camera,gandapana,uuid:b4aba014-eca7-4c30-a169-d15d36268b41/supl1_shrb_data[1],1
uuid:5da9fb39-a457-49a3-9c25-cca440b08c05,sri_lanka,matale,2,6,matale_2_6,80.6035,7.54823,2021,1,midslope,woodland,0,0,1,1,0,0,0,0,0,0,0,0,fallow,2.2,1.6,1.4,Mallotus philippensis,molabe,uuid:5da9fb39-a457-49a3-9c25-cca440b08c05/supl1_shrb_data[1],1
uuid:5da9fb39-a457-49a3-9c25-cca440b08c05,sri_lanka,matale,2,6,matale_2_6,80.6035,7.54823,2021,1,midslope,woodland,0,0,1,1,0,0,0,0,0,0,0,0,fallow,1.8,0.6,0.5,Madhuca longifolia,mee,uuid:5da9fb39-a457-49a3-9c25-cca440b08c05/supl1_shrb_data[2],1
uuid:64703d22-7267-4acf-aa9a-3281c75ee39f,sri_lanka,matale,7,7,matale_7_7,80.6249,7.56743,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.8,3.2,3.0,Areca catechu,puwak,uuid:64703d22-7267-4acf-aa9a-3281c75ee39f/supl1_shrb_data[1],1
uuid:64703d22-7267-4acf-aa9a-3281c75ee39f,sri_lanka,matale,7,7,matale_7_7,80.6249,7.56743,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.4,2.6,2.4,Coffea arabica,kopi,uuid:64703d22-7267-4acf-aa9a-3281c75ee39f/supl1_shrb_data[2],1
uuid:64703d22-7267-4acf-aa9a-3281c75ee39f,sri_lanka,matale,7,7,matale_7_7,80.6249,7.56743,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.7,2.2,2.0,Coffea arabica,kopi,uuid:64703d22-7267-4acf-aa9a-3281c75ee39f/supl1_shrb_data[3],1
uuid:e087558d-8043-416d-8c64-cf30cb336f58,sri_lanka,matale,2,4,matale_2_4,80.6071,7.54833,2021,1,footslope,woodland,0,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.0,2.1,1.6,Justicia adhatoda,adathoda,uuid:e087558d-8043-416d-8c64-cf30cb336f58/supl1_shrb_data[1],1
uuid:cf406aea-f4c9-4e7a-9594-c8162fb99d7e,sri_lanka,matale,15,1,matale_15_1,80.6738,7.57234,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.2,0.6,0.6,Mangifera indica,amba,uuid:cf406aea-f4c9-4e7a-9594-c8162fb99d7e/supl1_shrb_data[1],1
uuid:786b5bae-d411-465f-b9ca-19d66ae985b8,sri_lanka,matale,11,1,matale_11_1,80.6486,7.56485,2021,1,midslope,bushland,0,1,1,1,0,0,0,0,0,1,0,0,perennial_agroforestry,2.3,1.5,0.7,Gliricedia sepium,weta mara,uuid:786b5bae-d411-465f-b9ca-19d66ae985b8/supl1_shrb_data[1],1
uuid:786b5bae-d411-465f-b9ca-19d66ae985b8,sri_lanka,matale,11,1,matale_11_1,80.6486,7.56485,2021,1,midslope,bushland,0,1,1,1,0,0,0,0,0,1,0,0,perennial_agroforestry,2.8,2.4,1.3,Justicia adathoda,adathoda,uuid:786b5bae-d411-465f-b9ca-19d66ae985b8/supl1_shrb_data[2],1
uuid:c74abe4e-fab9-46b6-b673-dce8da833a15,sri_lanka,matale,5,6,matale_5_6,80.6294,7.52063,2021,1,footslope,woodland,0,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,1.8,1.6,1.0,Coffea arabica,kopi,uuid:c74abe4e-fab9-46b6-b673-dce8da833a15/supl1_shrb_data[1],1
uuid:c74abe4e-fab9-46b6-b673-dce8da833a15,sri_lanka,matale,5,6,matale_5_6,80.6294,7.52063,2021,1,footslope,woodland,0,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.2,1.0,0.8,Coffea arabica,kopi,uuid:c74abe4e-fab9-46b6-b673-dce8da833a15/supl1_shrb_data[2],1
uuid:c74abe4e-fab9-46b6-b673-dce8da833a15,sri_lanka,matale,5,6,matale_5_6,80.6294,7.52063,2021,1,footslope,woodland,0,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.3,0.9,0.8,Swietenia macrophylla,mahogany,uuid:c74abe4e-fab9-46b6-b673-dce8da833a15/supl1_shrb_data[3],1
uuid:c74abe4e-fab9-46b6-b673-dce8da833a15,sri_lanka,matale,5,6,matale_5_6,80.6294,7.52063,2021,1,footslope,woodland,0,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.6,1.6,1.5,Coffea arabica,kopi,uuid:c74abe4e-fab9-46b6-b673-dce8da833a15/supl1_shrb_data[4],1
uuid:ccbb62e3-32f9-4057-874e-06243dc76316,sri_lanka,matale,3,6,matale_3_6,80.6126,7.56249,2021,1,midslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,perennial_agroforestry,2.9,3.2,3.0,Areca catechu,puwak,uuid:ccbb62e3-32f9-4057-874e-06243dc76316/supl2_shrb_data[1],2
uuid:ccbb62e3-32f9-4057-874e-06243dc76316,sri_lanka,matale,3,6,matale_3_6,80.6126,7.56249,2021,1,midslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,perennial_agroforestry,2.9,4.8,4.5,Cocos nucifera,pol,uuid:ccbb62e3-32f9-4057-874e-06243dc76316/supl2_shrb_data[2],2
uuid:ccbb62e3-32f9-4057-874e-06243dc76316,sri_lanka,matale,3,6,matale_3_6,80.6126,7.56249,2021,1,midslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,perennial_agroforestry,2.7,1.6,1.6,Citrus sp.,dodam,uuid:ccbb62e3-32f9-4057-874e-06243dc76316/supl2_shrb_data[3],2
uuid:ccbb62e3-32f9-4057-874e-06243dc76316,sri_lanka,matale,3,6,matale_3_6,80.6126,7.56249,2021,1,midslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,perennial_agroforestry,2.8,3.6,3.5,Areca catechu,puwak,uuid:ccbb62e3-32f9-4057-874e-06243dc76316/supl2_shrb_data[4],2
uuid:bbafb93c-7b5b-431b-b6e6-8e73ad29f07a,sri_lanka,matale,11,13,matale_11_13,80.6511,7.56372,2021,1,midslope,bushland,0,1,1,1,0,0,0,0,0,1,0,0,perennial_crop,2.4,1.6,1.4,Coffea arabica,kopi,uuid:bbafb93c-7b5b-431b-b6e6-8e73ad29f07a/supl2_shrb_data[1],2
uuid:bbafb93c-7b5b-431b-b6e6-8e73ad29f07a,sri_lanka,matale,11,13,matale_11_13,80.6511,7.56372,2021,1,midslope,bushland,0,1,1,1,0,0,0,0,0,1,0,0,perennial_crop,2.0,1.3,0.5,Gliricedia sepium,weta mara,uuid:bbafb93c-7b5b-431b-b6e6-8e73ad29f07a/supl2_shrb_data[2],2
uuid:bbafb93c-7b5b-431b-b6e6-8e73ad29f07a,sri_lanka,matale,11,13,matale_11_13,80.6511,7.56372,2021,1,midslope,bushland,0,1,1,1,0,0,0,0,0,1,0,0,perennial_crop,2.2,1.3,1.3,Coffea arabica,kopi,uuid:bbafb93c-7b5b-431b-b6e6-8e73ad29f07a/supl2_shrb_data[3],2
uuid:c4cf09f4-b710-400f-aa3a-d7f675471106,sri_lanka,matale,14,14,matale_14_14,80.6602,7.54125,2021,1,footslope,bushland,0,1,1,1,0,0,0,0,0,1,0,0,perennial_crop,2.4,1.0,0.8,Gliricidia sepium,weta mara,uuid:c4cf09f4-b710-400f-aa3a-d7f675471106/supl2_shrb_data[1],2
uuid:c4cf09f4-b710-400f-aa3a-d7f675471106,sri_lanka,matale,14,14,matale_14_14,80.6602,7.54125,2021,1,footslope,bushland,0,1,1,1,0,0,0,0,0,1,0,0,perennial_crop,2.2,1.0,0.8,Gliricidia sepium,weta mara,uuid:c4cf09f4-b710-400f-aa3a-d7f675471106/supl2_shrb_data[2],2
uuid:0bf2fbc7-831a-44ae-b8a6-cd53a340378a,sri_lanka,matale,15,2,matale_15_2,80.6728,7.566,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.8,1.3,0.8,Gliricidia sepium,weta mara,uuid:0bf2fbc7-831a-44ae-b8a6-cd53a340378a/supl2_shrb_data[1],2
uuid:0bf2fbc7-831a-44ae-b8a6-cd53a340378a,sri_lanka,matale,15,2,matale_15_2,80.6728,7.566,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.7,1.2,1.2,Gliricidia sepium,weta mara,uuid:0bf2fbc7-831a-44ae-b8a6-cd53a340378a/supl2_shrb_data[2],2
uuid:0bf2fbc7-831a-44ae-b8a6-cd53a340378a,sri_lanka,matale,15,2,matale_15_2,80.6728,7.566,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.8,1.6,0.7,Gliricidia sepium,weta mara,uuid:0bf2fbc7-831a-44ae-b8a6-cd53a340378a/supl2_shrb_data[3],2
uuid:0bf2fbc7-831a-44ae-b8a6-cd53a340378a,sri_lanka,matale,15,2,matale_15_2,80.6728,7.566,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.6,1.3,0.5,Gliricidia sepium,weta mara,uuid:0bf2fbc7-831a-44ae-b8a6-cd53a340378a/supl2_shrb_data[4],2
